filename,zero_crossing_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,chroma_stft,rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
backLeg1_2.wav,0.2842183377308707,6911.53490711886,12316.094970703125,4600.541353748501,0.576495885848999,0.07656469941139221,-251.3805694580078,24.974748611450195,-52.44991683959961,-1.8656078577041626,-25.7244873046875,17.429439544677734,-14.47495174407959,-10.511979103088379,-12.390509605407715,-2.089138984680176,-8.48984432220459,7.19550895690918,-13.919672966003418,12.244743347167969,-15.157176971435547,-8.265278816223145,-5.3104753494262695,1.9384632110595703,-9.229399681091309,-5.9304938316345215,backLeg
backLeg1_3.wav,0.23177770448548812,4603.604132640146,6879.8583984375,2384.601898779745,0.3929978609085083,0.013247822411358356,-491.0177001953125,96.53326416015625,-117.87715911865234,50.90266799926758,-2.235095739364624,4.141817092895508,52.86146545410156,-25.319467544555664,6.978597164154053,19.260683059692383,-9.987719535827637,25.78171730041504,13.010421752929688,-3.8821728229522705,1.6716676950454712,-19.189306259155273,-9.103691101074219,9.997051239013672,-9.5075101852417,-13.133502006530762,backLeg
backLeg3_3.wav,0.2597295514511873,4942.662411279296,7079.04052734375,2420.634775618775,0.37193748354911804,0.020127633586525917,-458.203125,95.6861572265625,-95.8968276977539,56.27373123168945,-6.73112678527832,8.576398849487305,37.448299407958984,-37.01969909667969,21.34295082092285,21.412145614624023,-12.63676929473877,26.05426788330078,2.594676971435547,-5.624942779541016,6.548688888549805,-17.785547256469727,-7.599379062652588,8.425579071044922,-8.600093841552734,-13.374160766601562,backLeg
backLeg3_2.wav,0.26311015831134565,6787.444389263847,11653.948974609375,4235.513315611207,0.5009799599647522,0.15046465396881104,-176.6521759033203,23.7714786529541,-60.928104400634766,8.83326244354248,-36.19352722167969,21.068086624145508,-23.43031120300293,-8.922377586364746,-16.005117416381836,1.4781564474105835,-14.646944999694824,7.483867168426514,-2.9880688190460205,8.428412437438965,-11.317893981933594,-7.203239440917969,-14.415088653564453,11.346885681152344,-4.874692916870117,-8.016230583190918,backLeg
backLeg7_2.wav,0.2849604221635884,6991.570841073598,11853.131103515625,4231.178715753526,0.5850332975387573,0.10929834842681885,-223.3897247314453,13.294400215148926,-63.59254837036133,16.02168846130371,-34.210235595703125,14.677218437194824,-16.29561424255371,-12.202617645263672,-8.920639991760254,3.035559892654419,-12.438026428222656,3.2369539737701416,-9.265801429748535,6.3723578453063965,-14.583026885986328,-10.759886741638184,-9.117234230041504,11.370621681213379,-14.986166954040527,0.1079346314072609,backLeg
backLeg7_3.wav,0.2518139841688654,4908.747496990759,7099.676513671875,2488.7130321705977,0.3826524317264557,0.024143235757946968,-450.6127014160156,82.78824615478516,-93.01168060302734,49.388240814208984,-5.079555034637451,12.147065162658691,38.974239349365234,-30.530282974243164,23.68791961669922,23.35854148864746,-6.183021545410156,31.820663452148438,5.202254772186279,-5.142913341522217,8.34939956665039,-18.06075096130371,-12.033241271972656,4.903581619262695,-9.5045747756958,-12.9815092086792,backLeg
backLeg5_3.wav,0.2191622691292876,4375.144593364104,6833.203125,2464.600119247394,0.48101818561553955,0.012703505344688892,-491.4690856933594,117.97891998291016,-124.07868194580078,54.39776611328125,-4.373493671417236,7.1604323387146,44.54034423828125,-33.928958892822266,16.97089195251465,27.40425682067871,-4.785609722137451,28.921707153320312,8.232317924499512,-7.231927394866943,3.3349578380584717,-17.704740524291992,-15.08486557006836,3.478952407836914,-3.754124879837036,-11.678092002868652,backLeg
backLeg5_2.wav,0.2867744063324538,7028.397049375241,12095.379638671875,4335.087447576024,0.5873268842697144,0.15221485495567322,-201.7823028564453,7.1172614097595215,-63.50063705444336,4.108908653259277,-31.107267379760742,17.523494720458984,-15.279889106750488,-12.988783836364746,-17.10600471496582,-0.09608980268239975,-12.34200668334961,9.125089645385742,-8.049328804016113,6.896639347076416,-9.60793685913086,-3.1296093463897705,-11.23858642578125,11.657034873962402,-4.862207889556885,-6.6168389320373535,backLeg
backLeg9_2.wav,0.262368073878628,6857.166745367563,12249.700927734375,4545.3602486528935,0.5557616353034973,0.13527299463748932,-203.8806610107422,20.574193954467773,-59.94058609008789,2.0889647006988525,-26.204259872436523,15.917498588562012,-19.108522415161133,-4.382160186767578,-19.475229263305664,4.785396099090576,-5.350505828857422,-0.8654623031616211,-4.32404088973999,10.386164665222168,-16.219823837280273,-3.817628860473633,-11.49830150604248,8.625859260559082,-15.0216064453125,-10.086316108703613,backLeg
backLeg9_3.wav,0.2515666226912929,4888.97314513697,6932.794189453125,2403.1740394482335,0.33987587690353394,0.01567394845187664,-490.5664367675781,96.61844635009766,-97.55551147460938,54.63493728637695,-9.283835411071777,7.363122463226318,51.4562873840332,-32.314701080322266,10.778948783874512,23.606796264648438,-8.73490047454834,30.630163192749023,11.6521577835083,-9.775578498840332,1.173444151878357,-18.111827850341797,-9.725659370422363,10.645645141601562,-5.358999729156494,-10.510725975036621,backLeg
backLeg10.wav,0.09968667546174143,4801.578887998614,9187.5,4094.9014181068565,0.46325668692588806,0.1981779783964157,-163.7543487548828,51.84443283081055,-50.96240234375,31.110376358032227,-13.0719575881958,43.55649948120117,11.3470458984375,-0.029486337676644325,3.2536373138427734,5.3593430519104,2.127695083618164,21.91168785095215,8.185051918029785,14.131474494934082,-10.9344482421875,-2.2672829627990723,0.04203915596008301,9.92412281036377,13.073189735412598,1.4836090803146362,backLeg
backLeg10_2.wav,0.3541391820580475,8129.4962003452065,13024.896240234375,4342.10050711987,0.5709192156791687,0.1558072715997696,-219.48924255371094,-12.924298286437988,-54.34054183959961,9.257153511047363,-33.980045318603516,24.256057739257812,-21.747482299804688,-11.534605979919434,-22.11552619934082,-0.9643065333366394,-5.129123687744141,2.913189172744751,-3.895819664001465,15.126511573791504,-16.142091751098633,-2.2821099758148193,-17.226730346679688,11.420018196105957,-11.199641227722168,-5.3070855140686035,backLeg
backLeg10_3.wav,0.23862137203166228,4719.834743410327,6895.111083984375,2433.8781115372763,0.3706128001213074,0.01685141958296299,-477.3464050292969,106.4386215209961,-111.17318725585938,55.42546463012695,-2.845412492752075,7.788396835327148,45.41695785522461,-34.93327713012695,15.871994018554688,24.749221801757812,-10.980572700500488,26.47235679626465,5.137342929840088,-10.192724227905273,5.4411396980285645,-17.51981544494629,-13.55066967010498,6.128427028656006,-8.59179973602295,-10.493813514709473,backLeg
backLeg8_2.wav,0.2891655672823219,7129.993015154268,12067.56591796875,4332.667351152668,0.5606040954589844,0.18574094772338867,-170.22227478027344,18.3964786529541,-53.484378814697266,10.68951416015625,-34.96858596801758,15.236638069152832,-30.064794540405273,-4.224941730499268,-18.4987850189209,2.152663230895996,-11.715155601501465,5.476840972900391,-3.2310657501220703,7.037438869476318,-5.061620712280273,-14.351920127868652,-9.599008560180664,7.181854724884033,-13.649529457092285,2.6272847652435303,backLeg
backLeg8_3.wav,0.25841029023746703,4958.351657545421,7010.85205078125,2385.6006929874366,0.3387857675552368,0.022740116342902184,-461.4820861816406,79.41010284423828,-92.966796875,47.91128158569336,-5.401255130767822,12.537071228027344,40.247249603271484,-36.24228286743164,14.59679889678955,22.50606346130371,-9.015154838562012,28.619260787963867,7.901241302490234,-7.301784515380859,5.822822093963623,-17.533639907836914,-14.430481910705566,2.4895577430725098,-10.381510734558105,-11.395968437194824,backLeg
backLeg8.wav,0.09844986807387862,4442.453666587364,8671.600341796875,3920.847479559845,0.5495938062667847,0.21737198531627655,-109.77191162109375,84.7638931274414,-60.36196517944336,20.594526290893555,-9.237664222717285,32.19020462036133,-12.502433776855469,11.346470832824707,-0.32274138927459717,12.17978286743164,1.9918094873428345,12.922131538391113,9.914217948913574,14.624415397644043,-5.9467010498046875,-0.9155824780464172,-3.6460189819335938,10.28390121459961,1.62546968460083,0.5470249056816101,backLeg
backLeg9.wav,0.1378627968337731,4839.5795070362265,9130.078125,3936.743289535261,0.5327931642532349,0.1721488982439041,-145.6798858642578,75.17990112304688,-56.31292724609375,27.827478408813477,-19.145536422729492,29.545547485351562,-1.5853248834609985,2.4635543823242188,-0.947411835193634,5.574859619140625,0.11006132513284683,12.918604850769043,3.141535997390747,12.093788146972656,-6.802180767059326,-4.994822978973389,2.225203514099121,5.856910705566406,6.25397253036499,1.292363166809082,backLeg
frontLeg3_3.wav,0.1940963060686016,4375.138611077648,6875.372314453125,2377.0859745376915,0.4276750981807709,0.009673798456788063,-519.9922485351562,106.08356475830078,-131.48153686523438,66.71483612060547,8.419506072998047,5.364491939544678,39.55707931518555,-34.275630950927734,17.378259658813477,22.19612693786621,-9.440202713012695,13.71324634552002,-2.540339708328247,7.429538726806641,9.99113941192627,-15.091292381286621,-3.6977298259735107,1.2991600036621094,-2.6670758724212646,-0.18665258586406708,frontLeg
frontLeg3_2.wav,0.3212401055408971,7487.792377407136,11260.07080078125,3844.4741860805866,0.44389498233795166,0.1961609125137329,-214.5845489501953,-20.18089485168457,-62.60807800292969,15.530131340026855,-33.638771057128906,32.03650665283203,-17.21843719482422,-17.8786678314209,-12.936835289001465,-4.168882846832275,3.124117851257324,6.96350622177124,-17.180021286010742,0.7984352111816406,-0.53955078125,0.22520266473293304,-8.292284965515137,-0.38566461205482483,-10.063761711120605,-0.4374656677246094,frontLeg
frontLeg1_2.wav,0.3234663588390501,7688.012287115217,12293.66455078125,4166.506920152152,0.506534993648529,0.22890746593475342,-192.0261688232422,-13.742751121520996,-55.129512786865234,10.73006534576416,-31.452774047851562,20.347564697265625,-15.008872985839844,-15.035812377929688,-24.16492462158203,12.242572784423828,-4.256378650665283,8.421531677246094,-6.145942687988281,-3.1142168045043945,-5.121057033538818,-11.28005599975586,-9.419007301330566,3.0860798358917236,-11.106769561767578,4.794222354888916,frontLeg
frontLeg1_3.wav,0.19525065963060687,4508.939467964039,6945.355224609375,2423.4339436178193,0.3547326326370239,0.013866730965673923,-504.9268493652344,74.04182434082031,-110.34716033935547,61.461273193359375,12.823150634765625,12.842469215393066,39.11530685424805,-30.88538932800293,20.482099533081055,32.3964729309082,-2.307828903198242,14.203453063964844,-3.0773048400878906,2.3943874835968018,11.123448371887207,-11.452388763427734,-6.5047383308410645,0.09750223159790039,-0.17770187556743622,-0.14128893613815308,frontLeg
frontLeg5_3.wav,0.19071569920844328,4282.23241198634,6816.156005859375,2430.6520106938206,0.4325430393218994,0.012701616622507572,-490.2547912597656,94.14534759521484,-111.44405364990234,57.57853317260742,10.152939796447754,9.084442138671875,38.00076675415039,-29.84836769104004,19.06068229675293,26.328012466430664,-7.668533802032471,13.979766845703125,-3.6685092449188232,-2.0726571083068848,6.690340518951416,-11.978404998779297,-4.765164852142334,0.3042219579219818,-1.4175750017166138,-0.8090150356292725,frontLeg
frontLeg5_2.wav,0.2928759894459103,7394.361025332819,12235.345458984375,4269.579464181225,0.4307892918586731,0.11560680717229843,-255.90625,-14.455546379089355,-63.868831634521484,8.35075855255127,-25.783056259155273,22.316667556762695,-7.2550530433654785,-18.075355529785156,-13.729302406311035,2.5031139850616455,-7.107192516326904,8.269207954406738,-21.656686782836914,6.500425338745117,-4.210979461669922,-3.611063241958618,-10.360604286193848,-0.25433149933815,-4.190254211425781,0.004097739700227976,frontLeg
frontLeg7_2.wav,0.3449868073878628,7877.496899631918,11901.580810546875,3971.314449058184,0.4938618838787079,0.24641597270965576,-197.0264434814453,-13.32769775390625,-47.70492935180664,18.14544677734375,-32.93999099731445,36.9801139831543,-16.275657653808594,-7.737480640411377,-14.260933876037598,-1.5884504318237305,1.3668824434280396,-1.1185426712036133,-13.380820274353027,-2.689305543899536,-0.39376893639564514,-1.6635524034500122,-7.885233402252197,2.460155725479126,-5.830880641937256,-2.5545294284820557,frontLeg
frontLeg7_3.wav,0.19615765171503957,4387.4722031138635,6770.39794921875,2370.9583130567075,0.4401623010635376,0.01080442313104868,-509.0697326660156,105.1480484008789,-127.0128173828125,59.27628707885742,1.5415278673171997,4.933512210845947,48.22818374633789,-25.961355209350586,16.371654510498047,21.05448341369629,-6.8103766441345215,16.923391342163086,-4.003128528594971,4.335733413696289,13.174571990966797,-11.56750774383545,-4.1821675300598145,1.4767775535583496,-2.1621506214141846,-1.9837530851364136,frontLeg
frontLeg9.wav,0.06876649076517151,4810.475700437769,9533.82568359375,4164.191593340008,0.5210732221603394,0.2171759456396103,-164.76930236816406,40.002986907958984,-53.33381271362305,33.9471549987793,8.408080101013184,30.43143653869629,-10.058088302612305,17.547880172729492,6.009742736816406,5.369157791137695,8.827274322509766,7.839781284332275,3.9219682216644287,17.959768295288086,0.23007623851299286,9.250214576721191,-3.82930064201355,5.402979373931885,11.309642791748047,3.8233509063720703,frontLeg
frontLeg2_3.wav,0.2050626649076517,4317.015030965394,6812.567138671875,2396.66237768675,0.5056289434432983,0.009749083779752254,-514.4739379882812,99.5872802734375,-129.0877227783203,55.78557205200195,7.447338581085205,5.368445873260498,38.423343658447266,-27.5705509185791,19.89872169494629,18.465293884277344,-11.627795219421387,20.589418411254883,3.3629372119903564,2.261276960372925,8.837754249572754,-13.002284049987793,-6.823482990264893,1.1139370203018188,-0.8444923758506775,-0.917229175567627,frontLeg
frontLeg2_2.wav,0.3409465699208443,8009.310968377143,12525.146484375,4114.074181923623,0.36145415902137756,0.24352127313613892,-208.58006286621094,-26.142362594604492,-55.93169021606445,5.120213508605957,-28.218114852905273,33.37767028808594,-15.351409912109375,-14.979109764099121,-10.267213821411133,2.5207531452178955,-7.819775104522705,8.344386100769043,-22.60445213317871,7.5246453285217285,-4.745556354522705,-2.7936065196990967,-3.318378210067749,-3.5812957286834717,-4.787451267242432,-2.251990795135498,frontLeg
frontLeg8.wav,0.11518799472295514,5069.11494713634,9574.200439453125,4017.9870111078817,0.6130959987640381,0.15334443747997284,-187.47764587402344,41.63594055175781,-61.014007568359375,49.37516403198242,5.599416732788086,30.20611000061035,-11.695884704589844,24.160581588745117,9.819990158081055,12.478802680969238,5.519630432128906,8.474262237548828,3.890383720397949,10.215767860412598,3.7270545959472656,9.85022258758545,-2.712804079055786,4.856114864349365,5.36572265625,4.106948375701904,frontLeg
frontLeg6_2.wav,0.345811345646438,7892.0191420206165,11836.981201171875,3901.6936208736097,0.4591328203678131,0.17462413012981415,-233.5619354248047,-25.4566593170166,-66.67864227294922,14.672012329101562,-35.61476135253906,37.021915435791016,-17.895112991333008,-5.998358249664307,-10.178236961364746,-2.8998873233795166,-1.4287515878677368,1.382794737815857,-13.209280967712402,2.3529913425445557,0.4118736684322357,-3.54091477394104,-7.804070949554443,5.421113967895508,-10.822152137756348,0.31120744347572327,frontLeg
frontLeg6_3.wav,0.2062994722955145,4377.891539760285,6883.447265625,2363.0285916632024,0.47162580490112305,0.012736077420413494,-490.2281494140625,96.3023681640625,-128.1531982421875,65.04275512695312,9.953169822692871,6.92431640625,40.16560745239258,-28.276098251342773,22.380788803100586,25.50376319885254,-4.2792792320251465,18.375333786010742,-5.37745475769043,-2.2819604873657227,6.83679723739624,-13.152748107910156,-6.204660892486572,-1.356981873512268,-3.005859375,-3.4786393642425537,frontLeg
frontLeg4_3.wav,0.20926781002638523,4418.663588643347,6725.537109375,2308.3356450350852,0.4786420464515686,0.012877635657787323,-498.5673522949219,95.9756851196289,-130.4952850341797,65.3373794555664,12.043457984924316,6.052832126617432,44.77587890625,-28.933212280273438,16.956748962402344,26.96635627746582,-4.125782489776611,18.655593872070312,-5.278621196746826,-4.257347106933594,10.059229850769043,-9.878560066223145,-4.471724033355713,1.145650029182434,-5.352946758270264,-4.141989707946777,frontLeg
frontLeg4_2.wav,0.3175296833773087,7357.488757244241,11553.460693359375,3984.6700579506446,0.5238072276115417,0.17346994578838348,-211.5302734375,-9.924843788146973,-65.9760513305664,12.076812744140625,-34.32426452636719,28.3867130279541,-13.235995292663574,-9.79416275024414,-10.932332038879395,-1.986991286277771,-1.4916428327560425,8.242825508117676,-15.382305145263672,2.0585906505584717,-8.35696029663086,-7.820349216461182,-6.077859401702881,-1.9687601327896118,-8.154805183410645,-0.22524602711200714,frontLeg
frontLeg8_2.wav,0.35232519788918204,8005.214551520069,12054.107666015625,4026.5049638103865,0.38573983311653137,0.2502157986164093,-195.56494140625,-14.18017578125,-46.55573654174805,11.917757987976074,-30.14813232421875,37.17864990234375,-14.90208911895752,-7.091970920562744,-7.968638896942139,-0.8536593317985535,-2.678126573562622,-6.982051849365234,-16.72053337097168,2.5495195388793945,-6.317022800445557,-1.2592192888259888,-10.518311500549316,-1.1323953866958618,-7.002050876617432,0.7162697911262512,frontLeg
frontLeg3.wav,0.10051121372031663,4751.04007538494,9392.0654296875,4109.561703764229,0.5578386783599854,0.18948300182819366,-148.18394470214844,68.96375274658203,-48.824275970458984,28.234725952148438,-3.0718352794647217,32.7641487121582,-10.630433082580566,14.502408027648926,6.821518421173096,12.363686561584473,-3.3414018154144287,7.190820217132568,3.632615089416504,9.966955184936523,1.6707801818847656,3.403493881225586,1.1037853956222534,8.903265953063965,1.4914895296096802,7.697203159332275,frontLeg
frontLeg2.wav,0.04460751978891821,3990.7529780905115,7926.910400390625,3830.8880176944854,0.6700766682624817,0.3292367160320282,-105.8892822265625,77.82950592041016,-49.3646125793457,27.20401954650879,-3.0869264602661133,25.242395401000977,-11.612370491027832,11.885449409484863,7.417261600494385,12.290611267089844,5.232626914978027,4.997680187225342,5.701714992523193,10.920462608337402,3.6461000442504883,7.334826946258545,2.0509846210479736,10.977025032043457,0.5824759602546692,3.228492021560669,frontLeg
frontLeg8_3.wav,0.19764182058047494,4412.29938913764,6878.961181640625,2461.1707568327824,0.4488666355609894,0.010219995863735676,-522.41064453125,96.18675994873047,-121.21463775634766,58.378936767578125,4.306763172149658,3.3654944896698,39.055965423583984,-27.878244400024414,20.121843338012695,20.938459396362305,-10.579054832458496,15.703104972839355,-2.026996374130249,5.69526481628418,11.58934497833252,-13.677645683288574,-2.477121114730835,2.794050931930542,-5.730297565460205,-7.196321964263916,frontLeg
frontLeg1.wav,0.048400395778364115,4226.564243228611,8738.8916015625,3954.5598775984,0.5405824184417725,0.30601513385772705,-139.61427307128906,56.6420783996582,-41.989200592041016,39.24203109741211,-0.978489339351654,32.0811882019043,-7.648583889007568,3.9562549591064453,12.273798942565918,12.149958610534668,6.197761535644531,8.43741512298584,0.6851304173469543,16.078338623046875,3.976205587387085,-0.015965363010764122,3.5615615844726562,8.918684959411621,6.001368045806885,8.198445320129395,frontLeg
frontLeg5.wav,0.07313654353562005,4803.783068737801,9621.7529296875,4237.973738895261,0.64396733045578,0.19983752071857452,-176.37109375,35.25309371948242,-53.211181640625,35.22623825073242,8.92548656463623,33.67795181274414,-11.204340934753418,15.414436340332031,8.22176456451416,2.967808485031128,9.173606872558594,11.999801635742188,1.0134910345077515,11.686177253723145,-4.107320785522461,14.126861572265625,3.537501096725464,3.527160406112671,13.243548393249512,5.929872989654541,frontLeg
frontLeg4.wav,0.08014511873350924,4783.787616570608,9649.566650390625,4256.510512851906,0.4281325936317444,0.2117820531129837,-183.3267822265625,34.052310943603516,-46.71681213378906,37.50122833251953,6.478187561035156,38.84455871582031,-3.170264482498169,13.800694465637207,4.088595867156982,13.83841323852539,12.983390808105469,3.656254529953003,7.274766445159912,23.773534774780273,6.1122589111328125,10.548577308654785,-2.206207513809204,8.973858833312988,6.301808834075928,6.6757683753967285,frontLeg
frontLeg6.wav,0.05037928759894459,4197.323184806508,8601.617431640625,3972.9157324369776,0.6799445748329163,0.29053574800491333,-158.8650360107422,44.68757629394531,-45.279850006103516,41.45827865600586,8.5753812789917,25.829849243164062,-12.67142391204834,15.47664737701416,8.07830810546875,4.563909530639648,7.7772603034973145,13.357048988342285,10.491311073303223,14.364153861999512,1.7338453531265259,11.671356201171875,-0.11970140784978867,6.126491069793701,14.395983695983887,5.580178737640381,frontLeg
frontLeg10_3.wav,0.20234168865435356,4453.485617242642,6849.35302734375,2471.0990541346964,0.4909723103046417,0.01486349105834961,-490.7646789550781,97.70063018798828,-113.53561401367188,61.983489990234375,6.778237819671631,9.53248405456543,43.38482666015625,-25.2691650390625,26.074234008789062,25.990585327148438,-9.475388526916504,17.903873443603516,-3.0709609985351562,-1.1757875680923462,10.151824951171875,-12.034347534179688,-6.048568248748779,-1.8477414846420288,-8.310455322265625,-6.081902980804443,frontLeg
frontLeg10_2.wav,0.3769788918205805,8648.558531209144,12794.3115234375,3944.418748426337,0.44007471203804016,0.30255675315856934,-194.39466857910156,-34.559234619140625,-48.69075393676758,14.454265594482422,-33.03399658203125,44.870182037353516,-21.764915466308594,-2.1423983573913574,-16.570554733276367,3.969705581665039,-8.295506477355957,1.4313735961914062,-12.113839149475098,1.428107738494873,0.31797829270362854,-9.689900398254395,-7.810428142547607,-0.7598221898078918,-4.194511890411377,-2.047403335571289,frontLeg
